Name,Industry,Number of employees,Website,Key people,Revenue,Founded,Headquarters
Candente Copper Corp.,Mining,,http://www.candentecopper.com/s/Home.asp,"Joanne C. Freeze, P.Geo. ( CEO ) Sean I. Waller, P. Eng. ( President ) Faisel Hussein, MBA ( CFO )",,,"Vancouver, British Columbia , Canada"
Canadian Utilities Limited,Electric Utilities,"7,263 (2008) [1]",http://www.canadian-utilities.com,Nancy C. Southern ( CEO ),2.41 billion USD (2007) [1],,"Calgary , Canada"
CGI Inc.,"IT services , IT consulting","77,000 (April 2019)",https://www.cgi.com/en,Serge Godin (Executive Chairman) Julie Godin (Vice Chairman) George D. Schindler (President and CEO),C$ 11.5 billion (2018) [1],June 1976 ; 43 years ago ( 1976-06 ),"Commerce Place, Montreal , Quebec , Canada"
Canadian Natural Resources Limited,Petroleum industry,"9,709 (2018)",https://www.cnrl.com/,"Tim S. Mckay, President N. Murray Edwards , Chairman , Gary Filmon , director Gordon D. Giffin , director Frank McKenna ,  director James S. Palmer , director",$21.027 billion (2018),,
Canadian Western Bank,Bank,"2,037 (Full-time equivalent, 2013)",http://www.cwbankgroup.com/,"Chris Fowler, CEO",$579 million CAD (2015) [1],"Edmonton , Alberta , 1988","Edmonton , Alberta , Canada"
Canaccord Genuity Group Inc.,Financial services,"2,031 (2013)",https://canaccordgenuity.com/,Daniel Daviau ( Chief executive officer ),C$ 855 million (FY 2014) [3],1950 ( 1950 ) [1],"Vancouver , Canada"
Canada Goose Holdings Inc.,Retail,"1,000",https://www.canadagoose.com/,"Dani Reiss , President & CEO",< C$ 300 million (2015),1957,"Toronto , Ontario , Canada"
Canadian Imperial Bank of Commerce,Financial services Banking,"44,220 (FTE, 2018) 44,928 (FTE, 2017) [5]",http://cibc.com,Victor G. Dodig ( President and CEO ) [5] John P. Manley ( Chair of the Board ) [5],C$ 17.8 billion (2018) C$16.3 billion (2017) [5],"June 1, 1961 ; 58 years ago ( 1961-06-01 ) [1] [2] [3] [4] [a]","Toronto, Ontario , Canada"
"Canadian Tire Corporation, Limited",Retail,"58,000",http://www.canadiantire.ca,Stephen Wetmore (President and CEO) [3],$12.681 billion (2016) [2] [ page needed ],1922 ; 97 years ago ( 1922 ),"Toronto , Ontario, Canada"
Canadian Pacific Railway Limited,Rail transport,,"http://cpr.ca,https://www.wikidata.org/wiki/Q46974#P856",Andrew Reardon (Chairman) Keith Creel (President and CEO),"CA$7,316 million (2018) [1]",16 February 1881 ; 138 years ago ( 1881-02-16 ),"Calgary , Alberta , Canada"
Cameco Corporation,"Mining , energy","3,300 Globally (2010)",http://www.cameco.com/,Neil McMillan ( Chairman ) Tim Gitzel ( President & CEO ),$2.431 billion CAD (2016),1988,"Saskatoon , Saskatchewan , Canada"
Calfrac Well Services Ltd.,Oilfield Services,,http://www.calfrac.com/,Chairman : Ronald P. Mathison Douglas R. Ramsay Lindsay Link Kevin R. Baker James S. Blair Gregory S. Fletcher Lorne A. Gartner,,1999,"Calgary , Alberta ."
Calian Group Ltd.,"Technology Services, Health Services, Training Services, Systems Engineering and Manufacturing","2,900",http://www.calian.com,"Kevin Ford, President and CEO Jacqueline Gauthier, CFO Patrick Thera, President of SED Systems",,"September 27, 1982","Ottawa, Ontario , Canada"
CAE Inc.,Aerospace,"10,000 (2019)",http://www.cae.com/,Marc Parent ( CEO ),$3.304 billion CAD (2019),"Saint-Hubert, Quebec , Canada (1947)","Montreal , Quebec , Canada"
Brookfield Renewable Partners L.P.,Renewable power,,http://bep.brookfield.com,Sachin Shah ( CEO ) Richard Legault ( Chairman ),,2011 ; 8 years ago ( 2011 ),"Toronto , Ontario , Canada"
Brookfield Infrastructure Partners L.P.,Infrastructure asset management,,https://bip.brookfield.com,Sam Pollock ( CEO ),US$ 3.54 billion (2017) [1],"January 14, 2008 ; 11 years ago ( 2008-01-14 )","Toronto , Canada"
Brookfield Business Partners L.P.,Private equity,,https://bbu.brookfield.com,Cyrus Madon ( CEO ),,June 2016 ; 3 years ago ( 2016-06 ),"Toronto , Canada"
The Boyd Group,Motor Vehicle Glass Replacement and collision repair services.,1119 [1],http://www.boydgroup.com,Terry Smith-retired,,,"Winnipeg, Manitoba , Canada"
Brookfield Asset Management Inc.,Financial services,"80,000 operating employees 800 investment professionals [1]","https://www.brookfield.com/,https://www.wikidata.org/wiki/Q908324?uselang=en#P856",Frank McKenna ( Chairman ) Bruce Flatt ( CEO ),US$ 56 billion (2018) [1],1899 ; 120 years ago ( 1899 ),"Brookfield Place , Toronto , Canada"
BRP Inc.,Recreational Vehicles,"10,500 (via brp.com) (2018)",http://www.brp.com/,"José Boisjoli, President and CEO ; Laurent Beaudoin , Chairman of the Board",3.829  CAD billion (2015),1942,"Valcourt , Quebec , Canada"
Boardwalk Real Estate Investment Trust,Real Estate,"1,300",http://www.bwalk.com/,Sam Kolias (CEO),,1984,"Calgary , Alberta , Canada"
Big Rock Brewery Inc.,Alcoholic drink,,http://bigrockbeer.com,Wayne Arsenault ( Chief Executive Officer ) [1],"C$39,594,000 (2015) C$36,755,000 (2014)",1985,"Calgary , Alberta , Canada"
Bombardier Inc.,Aerospace manufacturer Railways,"69,500 (2017)",https://www.bombardier.com/,Pierre Beaudoin ( Chairman ) Alain Bellemare ( President & CEO ) Danny Di Perna ( President of Transportation ),US$16.236 billion (2018),"Valcourt , Quebec , Canada July 10, 1942 ; 77 years ago ( 1942-07-10 )","Montreal , Quebec , Canada"
Boston Pizza,Pizzeria,,http://bostonpizza.com,,CA$943.1 million (2012),"Edmonton , Alberta , Canada (1964 ; 55 years ago ( 1964 ) )","Richmond, British Columbia , Canada"
Boralex Inc.,Renewables,410,"http://www.boralex.com,https://www.wikidata.org/wiki/Q2910597?uselang=en#P856","Patrick Lemaire, President & CEO Alain Rhéaume, Executive Chairman of the Board",,,"Kingsey Falls , Quebec , Canada"
Baytex Energy Corp.,Petroleum industry,,http://www.baytexenergy.com,Raymond Chan (Executive Chairman) Edward LaFehr (President and CEO),C$ 852.74 (2010) 24% [1],1993,"Calgary , Canada"
BCE Inc.,Telecommunications Mass media,"56,178 (2018) [2]",http://www.bce.ca/,George Cope ( CEO ) [1],$21.72 billion CAD (2016),1983,"Montreal , Quebec , Canada"
The Becker Milk Company Ltd.,,,,,,1957 ( 1957 ),"Toronto , Ontario , Canada"
Ballard Power Systems Inc.,Alternative energy,630 (Dec 2017),"http://www.ballard.com/,https://www.wikidata.org/wiki/Q474383?uselang=en#P856","Ian Bourne, chairman of the board of directors Randy MacEwen, president and chief executive officer",,1979,"Burnaby , British Columbia , Canada"
Badger Daylighting Ltd.,,,http://badgerinc.com/,Paul Vanderberg (President and Chief executive officer ),,1992,"Calgary, Alberta , Canada"
Bausch Health Companies Inc.,Pharmaceuticals,"~21,100 (December 2018) [1]",https://www.bauschhealth.com,Joseph C. Papa ( Chairman & CEO ) Paul S. Herendeen ( Executive VP & CFO ) Sam Eldessouky ( Senior VP & Controller ),US$ 8.380 billion (2018) [1],1959 ; 60 years ago ( 1959 ),"Laval, Quebec , Canada"
Barrick Gold Corporation,Metals and mining,,http://www.barrick.com,John L. Thornton ( Executive Chairman ) Mark Bristow ( President ),"$ 7,243 million (2018) [1] : 101",1983 ; 36 years ago ( 1983 ),"Toronto, Ontario , Canada"
B2Gold Corporation,Gold Mining,,http://www.b2gold.com/,Clive T. Johnson (President and Chief executive officer ),,2007,"Vancouver , British Columbia , Canada"
Avalon Advanced Materials Inc,Metals & mining,,http://avalonadvancedmaterials.com,"Donald S. Bubar (President & CEO) Jim Andersen (VP Finance, Corporate Secretary & CFO) David Marsh (SVP, Metallurgy & Technology Development) Bill Mercer (VP, Exploration) Pierre Neatby (VP, Marketing) Mark Wiseman (VP, Sustainability)",,,"Toronto , Ontario , Canada"
Bank of Montreal,Financial services,"45,200 (FTE, 2017) [2]","http://bmo.com,http://bmoharris.com,http://bmocm.com","William A. Downe (Retired Chief Executive Officer, BMO Financial Group) Robert Prichard ( Chairman , BMO Financial Group) Thomas E. Flynn ( CFO , BMO Financial Group) Dave Casper ( CEO , BMO Harris Bank ) Darryl White (CEO BMO Financial Group)",CAD$ 21.787 billion (2017) [1],"23 March 1817 ; 202 years ago ( 1817-03-23 ) in Montreal , Lower Canada","Montreal , Quebec , Canada"
ATS Automation Tooling Systems Inc,Automated Machinery and Equipment,3800 [2],http://www.atsautomation.com,Andrew Hilder (CEO since 2017),989.79M CAD [1],,"730 Fountain St N., Cambridge, Ontario , Canada"
Aurora Cannabis Inc.,Cannabis,1600,https://www.auroramj.com/,,C$ 18 million (2017) [1],2006 ( 2006 ),"Edmonton , Canada"
Atlantic Power Corporation,Electric utility,,http://www.atlanticpower.com/,James Moore ( CEO ),,2004,"Dedham, Massachusetts , United States"
AutoCanada Inc.,"Automotive , retail auto",,http://www.autocan.ca,Paul Antony (Executive Chairman) Michael Rawluk ( President ) Raj Juneja ( CFO ) Peter Hong (Chief Strategy Officer and General Counsel),,"May 11, 2006 ; 13 years ago ( 2006-05-11 ) in Edmonton , Alberta , Canada","Edmonton , Alberta , Canada"
BlackBerry Limited,Software company,"4,044 (2017) [3]","https://www.blackberry.com,https://www.wikidata.org/wiki/Q502121#P856",John S. Chen (Chairman & CEO),US$0.916 billion (FY 2019) [1],"March 7, 1984 ; 35 years ago ( 1984-03-07 ) Waterloo , Ontario , Canada","Waterloo , Ontario , Canada"
Aura Minerals Inc.,Mining,,http://www.auraminerals.com,"Paulo Carlos de Brito, Chair Rodrigo Barbosa, President and CEO",US$ 150 million (2017),1946,"Road Town , British Virgin Islands"
ATCO Ltd.,"Power generation , utilities , global enterprises","7,000 (2017)",http://www.atco.com,Ron Southern (Founder) Nancy Southern (CEO),,1947,"Calgary , Alberta , Canada"
Aphria Inc.,Cannabis,,"https://aphriainc.com/,https://aphria.ca/",Simon D Irwin (Interim Chief Executive Officer),C$ 36.92 million [1] (2018),2014,"Leamington , Ontario , Canada"
Athabasca Oil Corporation,Oil & Gas,60 (2010) [1],http://www.atha.com/,Rob Broen (President & CEO),,Canada (2006),"Calgary, Alberta, Canada"
Anglo Pacific Group plc,Mining,,http://www.anglopacificgroup.com,"Mike Blyth, Chairman Julian Treger, CEO",£ 8.7 million (2015) [1],1967,"London , UK"
ARC Resources Ltd.,Oil and gas,600 (2013),http://www.arcresources.com,"Myron Stadnyk , President & CEO Van Dafoe , Senior Vice President & CFO",$974.5 million CAD (2016),1996,"Calgary , Alberta , Canada"
Aritzia Inc.,Fashion,,https://www.aritzia.com/,,,1984,"Vancouver , British Columbia , Canada"
